,X,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,cluster_kmeans,cluster_pam
11,11,0.152174922,-0.229353363,-0.14959595,-0.185289532,0.040457736,0.021259401,0.189858587,0.143877077,-0.129573915,-0.146888527,-0.301300663,-0.088759592,-0.081056479,0.066234556,0.020620528,0.100393913,0.351195544,0.107708495,-0.203066668,0.032708896,-0.033811978,0.011795081,0.114524257,0.024015641,0.092556406,-0.069827103,-0.095452367,-0.083632548,0.062400419,0.162718661,-0.021478837,0.081846639,0.387411438,0.003868108,0.07111973,0.025953153,-0.225605636,0.023097753,0.059933864,0.039980372,-0.307145456,0.021830695,-0.127584786,0.200224381,-0.151015619,0.084235389,0.002081103,0.178260914,0.017458788,-0.197202939,3,1
12,12,-0.12356348,0.091516965,-0.015911793,-0.556799568,-0.203217229,-0.102685768,0.034305787,0.329121936,-0.308280755,-0.111480751,-0.558640601,0.067190314,0.156811602,-0.268438178,0.036360979,-0.343038208,0.674863314,0.051067656,-0.135101007,0.076096149,0.067457072,-0.539394139,-0.292040708,-0.305844493,0.674057328,-0.208984447,-0.530585237,-1.111847384,0.304442492,0.315474525,0.14170701,0.281027335,0.855705462,0.093128082,-0.812715625,-0.00856139,-0.559064619,-0.108688863,0.177648263,0.022982343,-0.155266821,-0.632182222,0.296728243,0.26711226,-0.466467747,0.635336289,-0.305178784,0.306919353,0.000494728,-0.058421695,3,1
13,13,-0.234976173,0.18670218,0.079431275,-0.244188207,-0.127941213,-0.300455481,0.065717889,0.153679565,0.106576926,-0.075831483,-0.123829235,0.025866855,0.209091134,-0.219136162,0.143692004,0.096881921,0.444018762,0.446916216,0.275531927,-0.065525484,-0.229411185,0.017276873,-0.11589615,-0.239560851,-0.131071106,0.067527213,-0.016194356,-0.310226835,0.179168146,0.124480747,-0.051510581,-0.017860372,0.062345235,-0.10714649,-0.162837999,0.233668745,-0.279109439,0.098474597,-0.118654527,-0.176565343,-0.0032634,-0.025615599,0.058511497,0.360523002,0.148448444,0.220428821,0.093169932,0.188056713,-0.133133169,-0.351009708,3,1
14,14,-0.579415254,-0.12258765,-0.839902276,0.214251823,-0.040853253,0.210655425,0.607861674,-0.021181087,0.192082116,-0.593194905,0.004320456,0.147085059,0.484721053,-0.499728981,-0.226601589,-0.347433326,-0.633201011,-0.498096006,0.141377952,-0.551661859,0.146188605,0.010569035,0.251987354,0.202931353,0.446121024,0.265659639,0.584820534,-0.236711998,-0.477604666,-0.485305527,0.148973727,0.213110299,0.534246081,0.13420294,0.210189646,-0.478454653,0.228715153,-0.422348066,0.366113625,0.263033881,0.246191352,0.058345845,0.150206181,-0.246694824,-0.382104038,0.618121434,-0.567109962,0.528593573,-0.059952937,-0.142990484,3,1
15,15,-0.085187577,-0.253664613,0.094723569,-0.421869371,-0.701968966,0.185056985,0.118152622,0.498793054,-0.696094207,-0.304128096,-0.916673603,-0.421547522,0.239522308,-0.21269834,0.352461303,-0.202072594,0.704226859,0.438522739,-0.348365911,-0.367038094,-0.2946705,-0.741366044,-0.562634133,0.396820877,-0.018116159,-0.271430173,-0.499098292,-0.691961714,0.42638315,0.412431907,-0.028384844,0.1196238,0.921432136,0.245853752,-0.305405745,0.180210369,-0.577127102,0.227652567,0.289496591,-0.181964716,-0.661967788,-0.637928784,-0.210959868,0.378788037,-0.472129501,1.131004892,-0.44883352,0.818874412,0.24800015,-0.385215741,3,1
16,16,-0.314417172,-0.24001316,0.196109398,-0.33150195,-0.494206724,0.162120954,-0.111867285,0.197683591,-0.319295797,0.48974271,-0.198254982,-0.376883199,0.101698757,-0.395730407,0.162001499,-0.026411566,0.004957357,0.425093846,-0.176275136,0.077786976,-0.170426958,-0.250510541,0.259387576,-0.05051638,-0.709376856,-0.115616364,-0.474460033,-0.430907772,-0.157510439,-0.125911417,-0.320202228,0.138203801,0.126590499,0.553721931,-0.539737578,0.133106501,-0.160551998,0.379332999,0.105046379,0.00750807,-0.046717743,-0.664068417,0.282938243,-0.066271585,-0.0116774,0.494386402,-0.338279259,0.485446321,0.145420677,0.035643659,3,1
17,17,-0.084383693,-0.201611715,0.076435668,-0.164065547,-0.098541858,0.209425847,0.031491507,0.241284385,0.197426525,-0.083898542,-0.627905721,-0.068060177,0.012810994,-0.210626425,0.182831579,0.137528058,0.165419222,0.628356915,-0.478238837,-0.663473734,-0.306942026,-0.624938258,-0.103419314,0.710295914,-0.164677543,-0.223018157,-0.292580775,-0.54710473,-0.171067003,0.003559939,-0.268427501,0.333481977,0.389832844,0.0537268,0.041828898,-0.098487562,-0.196563839,0.084278104,-0.029838702,-0.058018682,-0.458019056,-0.429207903,-0.451453551,0.384157164,-0.309781252,0.500750778,-0.380670028,0.354520387,-0.014954609,0.123668695,3,1
18,18,-0.181016708,-0.201233625,-0.30328792,-0.174713114,-0.254293072,-0.015769521,0.069534715,0.07576259,-0.292916187,-0.141842976,-0.506832734,-0.061483666,0.18504012,-0.003959125,0.120639317,-0.219388493,0.049097712,0.392904116,-0.18014462,0.229618413,-0.341190109,-0.229728284,-0.327069134,-0.249755153,-0.31644281,-0.072188431,-0.220453587,-0.137974805,0.163609211,0.26115955,0.00927762,0.057651372,0.397039591,-0.022445968,-0.091397996,0.356655624,-0.346366835,-0.096356841,-0.174931358,-0.089029042,-0.135868747,-0.249911389,0.094882061,0.341502067,-0.336798305,0.458295863,-0.199490588,0.159671531,-0.227786319,0.002038839,3,1
19,19,-0.05241956,-0.123626739,0.085514974,-0.143243773,-0.27781244,-0.009276302,0.118038796,0.119393866,-0.157434691,0.372638594,-0.040785448,-0.001432774,0.220687033,0.088810085,-0.21273725,-0.140695074,-0.106514363,0.108000904,-0.107257424,-0.209143072,-0.071491149,0.084150564,-0.017526972,0.130020085,-0.149955708,-0.023763685,-0.223533303,0.007962556,0.091942723,0.138041569,-0.140045706,0.151968224,0.280716929,0.201175956,-0.222039241,0.122908561,-0.119820887,0.104649543,-0.078925958,0.121645705,0.002493774,-0.335761459,0.009826307,-0.001384738,0.171251524,0.161112314,-0.119756812,0.073257638,0.171349942,-0.038483058,3,1
20,20,-0.160984462,-0.097335964,0.334799651,-0.442707829,-0.04008664,0.099022504,-0.104488118,0.313651767,-0.233698755,-0.102155335,-0.736634523,-0.243419328,0.004971925,-0.127044485,0.177356984,-0.46159593,0.266496619,0.436476987,-0.480765668,-0.148410022,-0.240828653,-0.408259697,-0.130395493,0.304775443,-0.078123627,-0.187667274,-0.580997975,-0.41910418,0.129854318,-0.003227707,0.188980118,0.116607327,0.585807486,0.071120973,-0.367500031,0.104894429,-0.057141956,0.230186456,0.256688765,0.051675121,-0.534789854,-0.430437876,-0.284395045,0.241911237,-0.114193129,0.406100558,-0.2611094,0.435270231,0.152161648,0.153376331,3,1
21,21,-0.181903013,-0.409798862,0.12453399,-0.478984465,-0.517819392,-0.057942796,0.496847747,0.338359648,-0.591236836,-0.591377003,-0.504922353,0.408963181,-0.272775893,-0.286063182,0.283243364,-0.132370669,0.596482553,0.214618298,-0.131690063,-0.046525984,-0.15113821,-0.242362791,-0.450458774,-0.327359702,0.611187327,-0.231977126,-0.273058328,-0.936316474,0.361592958,0.296457447,0.158550556,0.31003122,0.778618149,0.028681564,-0.571847676,0.216548901,-0.669870111,-0.100498016,0.220672455,-0.194036527,-0.203820832,-0.467887641,-0.167110734,0.60973502,-0.582736721,0.756558046,-0.57724497,0.510543984,0.252766286,0.138432522,3,1
22,22,-0.368507527,-0.423685758,-0.171711607,-0.533016434,-0.344768935,-0.007918255,0.361548249,0.466332739,-0.512604341,-0.147396557,-0.571635693,0.135334979,-0.259420846,-0.362284216,0.375671504,-0.378009118,0.661625912,0.152422047,-0.032541551,-0.224829386,-0.299033388,-0.025246346,-0.553253118,-0.423137267,0.469483376,-0.017529781,-0.405944426,-1.267158609,0.495071854,0.452031968,0.397864442,0.615443279,0.737834577,0.217174454,-0.481174018,-0.027306318,-0.623666721,-0.458522422,0.296585646,-0.319467232,-0.400338132,-0.760151032,0.171428496,0.918391386,-0.476901565,0.699954348,-0.566926691,0.607443556,0.278439341,-0.031761684,3,1
23,23,-0.027490345,-0.309314825,0.026028855,-0.392675689,-0.515412487,-0.181863436,0.185453754,-0.099906627,-0.090277743,-0.540934098,-0.661817197,0.004016454,0.019590892,-0.480019841,0.281786028,-0.252304656,0.677171506,0.088019904,-0.131046945,0.08527008,-0.015280765,0.181397376,-0.450705167,-0.440692201,1.15896523,-0.339536692,-0.300991402,-1.011934636,0.254362973,0.107978703,0.500460405,0.213518961,0.82448554,0.3180559,-0.284329624,0.097158179,-0.796727243,-0.403386489,0.581614571,-0.398181674,-0.114411239,-0.917954002,-0.065432977,0.666263472,-0.200068735,0.896089394,-0.411513738,0.599612873,0.07290988,-0.178374961,3,1
24,24,-0.041167252,-0.359126971,-0.104701783,-0.761487454,-0.473008869,0.160877025,0.017675937,-0.525027999,-0.028597453,-0.325655828,-0.425900844,-0.108159563,-0.164593232,-0.670457188,0.449322544,0.499467649,0.453719001,0.661885622,-0.08167914,-0.557140958,-0.274038764,0.198402602,-0.552206439,0.425241905,0.29242332,0.196636107,-0.209007356,-0.159161232,0.536665315,0.618149722,-0.473145934,-0.355977694,0.354800371,-0.129083769,-0.135336512,0.014604389,0.223903379,-0.19424929,0.012897705,-0.34687867,-0.537843631,0.043849419,-0.183265954,0.60673102,-0.629805838,0.506753131,-0.430036539,0.513021351,-0.187004882,0.029630454,3,1
25,25,-0.555863116,-0.165005708,-0.037947025,-0.124680985,-0.183814799,0.000368443,0.317960607,0.187144449,-0.367488592,-0.608805042,-0.374352254,0.372824154,-0.218522578,-0.210180547,0.645364076,-0.439622467,0.401241887,0.198252197,-0.190395217,0.057337455,-0.170985557,-0.111894293,-0.318488002,-0.259110657,0.618687571,-0.072396478,0.028443846,-1.225660197,0.206858399,0.16901312,0.228309084,0.434891098,0.915105227,0.111697714,-0.640022886,0.277634859,-0.745912547,-0.272352521,0.207770624,-0.154840104,-0.298626099,-0.748204054,-0.116806861,0.588314892,-0.52242528,0.865714301,-0.297710136,0.607479244,0.494082475,0.172119824,3,1
26,26,0.064358466,-0.511556473,0.025756172,-0.374228173,0.061317391,0.103824824,0.141373595,0.198459201,-0.218182266,-0.263299872,-0.582111406,-0.198020585,-0.250559461,-0.086116673,0.340407064,-0.036446404,0.452677093,0.578546027,-0.300450313,-0.08221694,-0.28829033,-0.338541849,-0.117565035,0.326841284,0.038276961,-0.209354143,-0.501230888,-0.745520359,0.155593223,0.382127013,0.31768015,0.486220019,0.655495568,-0.084570522,-0.064671319,0.046464564,-0.553402335,-0.279229287,-0.017108198,-0.019060425,-0.469957962,-0.442404246,-0.735928175,0.242097527,-0.410071809,0.485858082,-0.362898574,0.491142897,0.270238954,-0.063886558,3,1
27,27,-0.315428775,-0.109416828,-0.300017227,-0.036709948,-0.005198682,0.158559209,0.275737231,0.269219905,-0.275318808,-0.353603941,-0.359651518,0.17370789,-0.089735313,-0.325024612,0.048021967,-0.162433489,0.373571109,0.157064647,-0.166869592,0.10433778,-0.047981626,0.082154627,-0.06496168,-0.239769676,0.379390319,0.053964051,0.029131424,-0.503161372,0.188100676,0.134627794,0.414025045,0.272346608,0.317139159,-0.006235613,-0.142119718,0.108677931,-0.123201834,-0.249704184,0.361347586,-0.161121634,-0.146027769,-0.176559317,0.043895069,0.451426243,-0.255217219,0.336668931,-0.250800693,0.319677926,-0.157458515,0.015128382,3,1
28,28,-0.349172366,-0.014033341,0.185092876,-0.475123761,-0.376384131,0.257937843,0.170567069,0.539615196,-0.680248359,0.094325077,-0.278491797,-0.42714046,0.445509671,-0.123532857,-0.018275718,-0.175765526,0.526737221,-0.002756834,-0.188611241,-0.498786607,-0.45152127,-0.411757406,-0.270505378,-0.091239859,-0.0132809,-0.022916758,-0.405483133,-0.422618045,0.605973129,0.276229055,0.096127608,0.310502043,0.712720965,0.023216786,-0.04201466,0.205040508,-0.19620463,0.009611146,0.417335739,-0.267683862,-0.481232226,-0.538938617,0.107240942,0.691645748,-0.203004216,0.899787161,-0.041562424,0.300195304,0.172318912,-0.489811938,3,1
29,29,-0.148133579,-0.26033089,-0.112156385,-0.303764888,-0.397062573,0.062552529,0.023768091,0.201362358,-0.271097082,-0.464943308,-0.541405301,-0.102991625,0.247860596,-0.57496426,0.194620167,-0.258818211,0.515220755,0.339520416,0.043089338,-0.166566478,0.030649039,-0.005368472,-0.390694395,-0.368446378,0.837471482,-0.107994249,-0.502596388,-0.825399972,0.610641795,0.301696032,0.389700332,0.431711366,0.833986442,0.072959986,-0.330347577,0.164684157,-0.604237,-0.417009117,0.60483989,-0.416107085,-0.004730777,-0.687095601,-0.007027213,0.752140445,-0.17817339,0.826954496,-0.394597661,0.429682803,0.153867534,-0.102553488,3,1
30,30,-0.175817493,-0.212478256,0.023122244,-0.007787883,0.032722941,-0.250429086,0.240392655,-0.058533378,-0.21660622,-0.019880589,-0.384376063,0.320119376,0.119000973,0.018717608,0.224553989,-0.063077134,0.504851916,0.038293679,0.022422511,0.037335157,-0.21034239,-0.189077537,-0.442436896,-0.167725918,-0.218615814,0.079423918,-0.274192487,-0.807151731,0.295532764,0.140486242,-0.040931587,0.07733828,0.686660123,-0.048000672,-0.236689941,0.321689819,-0.585062653,-0.200876771,0.157933561,0.017579972,-0.259985806,-0.238554702,0.096524207,0.38265717,-0.002222236,0.427477839,-0.233207684,0.392751728,-0.008970934,-0.247867785,3,1
31,31,-0.158492719,-0.428004252,0.079642076,-0.115556252,-0.093869025,0.196418129,0.147634137,0.104152006,-0.167902208,-0.126963264,-0.703826704,-0.320077599,-0.352255573,0.226868861,0.13850215,0.060019521,0.417888955,0.377046843,-0.447167293,-0.425830054,-0.11776311,-0.249278581,-0.265552256,0.246357966,-0.084141157,-0.322737867,-0.376972481,-0.483037476,0.191221737,0.162246309,-0.404352746,-0.067415979,0.726916728,-0.069799511,-0.115533744,0.072700074,-0.346859081,0.040124405,-0.028044769,-0.25599866,-0.353676334,-0.068620634,-0.394914605,0.413830895,-0.452664196,0.243635456,-0.450412148,0.488254276,0.194913952,0.034208165,3,1
32,32,-0.25344123,-0.358801659,0.041416276,-0.26027159,-0.342787319,0.076810114,0.11503708,0.166145924,-0.087754848,-0.579308903,-0.329207578,0.041534213,0.121488222,-0.2779971,-0.078235835,-0.029364364,0.149184585,0.219160165,-0.214994082,-0.368186527,-0.382029069,-0.217912218,-0.40040509,-0.013452359,0.567839468,-0.092750441,-0.119306359,-0.937786587,0.120219895,-0.00423506,0.302503172,0.437013242,0.497304015,0.087731658,-0.831337463,-0.034815368,-0.187805501,-0.487433224,0.402071589,-0.235227317,-0.272881848,-0.967506954,0.193567235,0.455378035,-0.62925056,0.558591111,-0.761398974,0.659886113,0.202812733,0.016834342,3,1
33,33,-0.017429521,-0.257622443,0.176125791,-0.472639361,-0.42004675,0.303537935,-0.201154511,0.204703668,-0.280836005,-0.05304929,-0.507610383,-0.134114877,0.061156312,0.083038243,0.281429689,-0.29930525,0.600954926,0.0024243,0.057155025,-0.46964011,-0.16021668,-0.303731568,0.011527449,0.282835655,0.096914133,-0.369736833,-0.726337386,-0.634442535,0.114391885,0.002527438,0.014221204,0.114477772,0.762049848,0.208328517,-0.393905971,0.610386776,-0.147291843,0.180928231,0.268582632,-0.17208934,-0.240625052,-0.797865936,-0.290197038,0.040711791,-0.165600295,0.619491918,-0.274857016,0.673815921,0.511755811,-0.050240446,3,1
34,34,-0.269164267,-0.164784296,0.200872249,-0.383432034,-0.223233855,0.017634076,0.266800979,0.01197965,-0.290192461,-0.809887817,-0.482818348,0.152068786,-0.115699813,-0.424401268,0.350905809,-0.271890216,0.399125633,-0.031765819,-0.037072233,-0.223625853,0.054330979,-0.197965358,-0.353648566,-0.361904225,0.460182757,-0.230018077,-0.006803185,-0.980597377,0.102689301,0.600005558,0.213696174,0.116302208,0.446502012,0.281394564,-0.593813898,0.031654879,-0.547125994,-0.218483145,0.066915096,-0.178971642,-0.131192962,-0.444556719,-0.159616124,0.286649925,-0.673845224,0.68540204,-0.401285121,0.572412985,0.521215305,0.236531441,3,1
35,35,-0.008014343,0.005121672,-0.125191255,-0.004837163,-0.045448525,-0.031665991,-0.101309482,0.279923825,-0.33270913,-0.16301799,-0.209683249,0.21032296,-0.218171284,-0.290739114,0.069730746,-0.041724078,0.18573591,-0.098939679,0.195721214,0.043800885,-0.061357897,-0.072457119,-0.184755643,-0.083187208,0.089125415,-0.090262006,-0.015842202,-0.661268749,0.270028494,0.118992902,0.353473622,0.2560911,0.217252377,0.02282801,-0.203699416,-0.146568577,-0.089730966,-0.351388019,0.121232768,0.021400135,-0.11953754,-0.506715101,0.069107949,0.222224224,-0.238932268,0.285509592,-0.131383347,0.296835447,0.043498211,-0.139771565,3,1
36,36,0.194421511,0.008564883,-0.296177133,-0.065073351,-0.303478514,0.089031678,0.059453602,0.240799355,-0.040136278,0.003265623,-0.378706188,-0.124978342,0.325043639,-0.21205403,0.38389748,0.194140209,0.149839847,-0.085390191,0.15583693,-0.429380578,0.092976148,-0.148048725,-0.035345183,0.113975945,0.309801313,-0.205943807,-0.336321354,-0.014094775,0.340888398,-0.065326457,-0.018359212,-0.136203257,0.067740872,0.029807984,0.048830547,0.223504016,-0.381236079,0.147384735,-0.001066388,-0.106076894,-0.055339193,0.149660691,-0.246967984,0.166887966,-0.19630766,0.475481022,-0.057100354,0.12047962,0.228711126,-0.070192584,3,1
37,37,-0.427431395,0.016095001,-0.484663879,0.146411764,-0.164967237,0.046555068,0.550487682,-0.16247628,0.10416829,-0.37666308,0.033005245,0.175640349,0.477589891,-0.320772021,-0.347589185,-0.132329466,-0.293005768,-0.352191091,0.333058965,-0.280684175,0.102210589,0.245018762,-0.22563809,0.17402799,0.319156873,0.330912519,0.376880477,-0.044324861,-0.298028093,-0.136673408,0.13837663,0.047854579,0.401820987,0.35873937,0.105003829,-0.252085064,-0.040168352,-0.355382274,0.549135839,0.043682491,0.254398114,-0.02975565,0.127365798,-0.373746319,-0.404197924,0.570104745,-0.370004608,0.217096549,0.108968325,-0.26472569,3,1
38,38,-0.13369564,0.026775362,0.008560748,-0.187622675,-0.399633681,0.063572207,0.342858103,0.061449242,-0.241391094,0.038431705,-0.095364883,-0.306745355,0.176711581,-0.024301577,-0.008635124,0.053291489,0.443705267,0.214660647,-0.204754759,-0.073682155,0.032129598,-0.16931169,-0.349239933,0.133866512,0.067601574,-0.295305691,-0.06776289,-0.083178823,0.169110292,-0.151957981,0.073091823,-0.220123073,-0.090818463,-0.072954216,-0.009417561,0.107940677,-0.019988538,0.024937537,0.008684417,0.031397147,0.045624295,-0.283473765,0.09932122,0.218881304,-0.336733361,0.388827008,0.010221695,0.3500752,-0.041039216,-0.018890097,3,1
39,39,-0.427708435,-0.236677422,-0.402794667,-0.181659561,-0.069274129,0.194068336,0.247870152,0.00854774,-0.28751998,-0.2560416,-0.50284282,-0.121042896,0.236811116,-0.156018294,-0.102589357,0.114948953,0.467925049,0.184100541,0.158349753,-0.122359226,-0.135828885,-0.023341217,-0.576863657,-0.217411985,-0.184651762,0.141488853,-0.176201475,-0.495599295,-0.073162494,0.130085978,-0.095493426,-0.176257891,0.297887762,0.344720923,-0.138084236,0.216109183,-0.795428862,-0.104078394,-0.036376928,-0.106808937,-0.331097422,-0.129730439,0.413139986,0.483281317,-0.00573598,0.716712289,-0.146692437,0.503128857,0.205284198,-0.377269739,3,1
40,40,-0.128638125,-0.456785123,0.245552809,-0.008476987,-0.497382055,-0.372306459,0.487506272,0.376229113,-0.125277545,-0.600823957,-0.24692768,0.106696994,-0.208359172,-0.43724795,0.248734015,-0.624195911,0.14460163,0.195733505,-0.032629991,-0.151692544,-0.205760462,-0.18623036,-0.218642904,-0.170743265,0.575687598,-0.008099779,-0.525341079,-0.689173186,0.214593048,0.212223362,0.36580555,0.256646732,0.641488248,0.122861894,-0.310557285,0.159698009,-0.370954458,-0.39023248,0.305266559,-0.270858618,-0.293574392,-0.53926463,0.13540344,0.66251741,-0.505076322,0.336287433,-0.273801264,0.625524482,0.361986551,0.083909835,3,1
41,41,-0.324810691,-0.144202609,0.218160243,-0.59975382,-0.178217437,-0.02285519,0.038157359,0.164632284,-0.386709776,-0.627544176,-0.73223298,0.331691596,-0.062501537,-0.493546815,0.158773563,-0.416318718,0.727833626,0.384532346,-0.069977473,-0.059665714,-0.247651586,-0.035155123,-0.359472485,-0.161198838,0.197757772,0.164649212,-0.374441084,-1.322394762,0.424409504,0.410995675,0.44415035,0.532103662,0.982713563,0.11065301,-0.322389283,0.021059008,-0.459204028,-0.457775613,0.178349619,-0.347689386,-0.53339494,-0.700944808,-0.008050697,0.906577429,-0.684385071,0.728332345,-0.26879308,0.721230932,0.404260155,0.074483834,3,1
42,42,0.015606021,0.009234637,-0.048565883,-0.154430203,0.052808368,0.029592577,0.322143857,0.301045829,-0.159274318,-0.221262352,-0.146469599,0.165464936,0.091891256,-0.199514033,0.073867753,-0.097032792,0.053874933,0.066507153,0.092648224,0.10359556,0.001877793,0.030921418,0.107738796,-0.094454227,0.052705683,0.000603058,-0.05472815,-0.285624177,0.225678213,-0.010119316,0.028811628,0.04561322,0.028081418,0.059429117,0.007208646,0.13565776,0.066890499,-0.053417267,-0.078125433,-0.078883396,-0.172431959,-0.163301585,-0.112650567,0.112513326,-0.126006357,0.006967636,-0.085012087,0.257544521,-0.197547642,-0.040522861,3,1
43,43,-0.42498136,-0.096983424,-0.135432303,-0.549425342,-0.176086208,-0.102164446,0.347854128,0.199878406,-0.622144029,-0.572360837,-0.259372443,-0.057833745,-0.005448775,-0.372844242,0.139722815,-0.591576943,0.696079186,0.206626368,0.065266377,0.122447322,-0.181019122,-0.133466843,-0.241275153,-0.063314754,0.403870572,0.107401489,-0.567695589,-1.026843467,0.325374848,0.442395645,0.26085889,0.197729776,0.583212102,0.149643146,-0.302572857,0.48412102,-0.465762594,-0.545555466,-0.318778615,-0.255819783,-0.27588679,-0.467067853,0.152585161,0.519785602,-0.24575432,0.715600035,-0.227062054,0.477282929,0.295314231,-0.104778151,3,1
44,44,0.129739646,-0.359718293,-0.213574662,-0.547147034,-0.148514652,-0.033480284,0.138002259,-0.118754074,-0.143170559,-0.235968411,-0.530583792,0.236982598,0.401336552,-0.067737553,0.167946893,0.081973442,0.597381328,0.014220614,0.088991179,-0.098696407,0.138735115,-0.274873379,-0.715042022,-0.308447008,0.266163592,-0.451478701,-0.2816778,-0.560553959,0.361976481,0.489572617,0.103078382,-0.373819367,0.671668978,0.230013782,0.072858591,0.221566602,-0.797697034,0.226338828,0.331324646,-0.259929654,0.211686152,-0.229845614,0.304460653,0.426942287,0.167624329,0.740427834,-0.330740952,0.336603671,0.140314588,-0.19695907,3,1
45,45,0.204681464,-0.587244095,-0.08724266,-0.156973772,-0.287461316,0.038843901,0.319222715,0.294246259,-0.114292612,-0.080104249,-0.454043154,-0.465830236,-0.038858135,0.024629749,0.235301107,0.134912971,0.442367773,0.216620348,-0.262037795,-0.495588007,-0.294548709,-0.313287236,-0.189172423,0.632570793,0.131716656,-0.365941011,-0.618378885,-0.245184202,0.306413188,0.423879698,-0.142948151,-0.148504755,0.922299483,0.064367315,0.106828607,0.447753838,-0.449140808,0.104100076,-0.017310565,-0.181719109,-0.535390257,-0.098168167,-0.486724552,0.740233514,-0.589874515,0.681685602,-0.400657093,0.853671154,0.071865018,0.1393687,3,1
46,46,-0.016643308,-0.479776078,-0.486179113,-0.260203741,0.258399875,-0.042463331,0.314519045,-0.140676476,-0.125401838,0.104769101,-0.757104231,-0.063037876,-0.03103446,-0.264394674,0.210030448,0.329975944,0.609670588,0.473816484,-0.399161715,-0.238037364,-0.289915786,-0.107443978,-0.162742018,0.375460241,-0.075679877,-0.506736183,-0.612298761,-0.696372089,0.086897283,0.422915176,-0.374506857,-0.343082144,0.710359327,0.053675913,0.157394617,0.06711217,-0.715232791,0.028463833,0.028506697,-0.319370154,-0.470987159,-0.159276986,-0.121385009,0.387619128,0.013676292,0.707447785,-0.287118581,0.391870113,0.204509546,-0.353002322,3,1
47,47,0.081342746,-0.293817941,-0.213554068,-0.556924098,-0.687869366,-0.239257509,0.029279009,-0.136178762,0.088944156,-0.030850656,-0.688668352,0.203565126,-0.079174067,-0.51714991,0.709140107,-0.029679734,-0.016909532,0.418654919,0.32935277,-0.799813553,-0.652861085,-0.34151994,-0.19678455,0.027490109,0.489639137,-0.215925047,-0.60793934,-0.806881457,0.175288134,-0.228727952,-0.003807298,-0.243944509,0.294760432,-0.01972276,-0.621348911,0.240828741,-0.857400462,-0.223431796,0.216091279,-0.022670165,-0.353537381,-0.267148159,-0.109264981,0.879064128,-0.354997615,1.236123841,-0.587699175,1.135205626,0.273842026,0.224789893,3,1
48,48,-0.341135581,-0.061078313,0.171228263,-0.470403536,-0.012023404,-0.088899845,0.291225426,0.193808255,-0.142672791,-0.503550214,-0.116424366,-0.082049588,-0.065845282,-0.178355123,0.061313674,-0.032805007,0.493009377,0.461664333,-0.279199795,-0.014599359,-0.181067754,-0.129349312,-0.183054795,-0.027461807,0.414654593,-0.100717429,-0.182327943,-0.737365001,0.309523617,0.344530074,0.350444599,0.417120345,0.521202734,0.01698596,-0.189412775,0.073249466,-0.49896598,-0.267695751,0.20071307,-0.321897611,-0.405497427,-0.422776813,0.147997497,0.385250393,-0.484111257,0.435036341,-0.334913362,0.432188898,0.370864343,0.008103571,3,1
49,49,-0.36345993,-0.156230367,0.082575082,-0.22358621,-0.048005649,0.153100772,0.24417389,0.161757658,0.156750653,-0.178149907,-0.160787632,-0.032540226,0.181299068,-0.31377804,-0.042412663,0.135511844,0.361231096,0.130290641,0.007577024,0.050617104,-0.302949686,0.082907851,-0.471215615,-0.088744478,-0.212562357,0.240912193,-0.007566219,-0.378684358,-0.104612808,0.188044037,-0.356260813,-0.383097329,0.254687309,-0.051986745,0.173605921,0.332832565,-0.685980157,-0.107940045,-0.025406932,0.081705946,-0.270265721,-0.004489117,0.406889118,0.313745804,-0.249704731,0.763062331,-0.072660815,0.472980152,0.008597816,-0.043632536,3,1
50,50,0.022728394,-0.267012719,-0.211944684,-0.51066171,-0.341852056,-0.308187711,-0.201714858,0.102625955,-0.057540056,-0.180021212,-0.371325433,-0.220938997,0.018847267,-0.12941696,0.29985845,0.272951746,0.295666292,0.155354245,0.080086427,-0.827378301,-0.067687406,-0.563437705,0.162258605,-0.186450846,0.216237903,-0.307557636,-0.395539229,-0.264246921,0.108939787,0.489619121,0.195041581,0.17948621,-0.053127686,0.121756459,-0.193337858,0.17724337,-0.804525251,0.047882707,-0.050244937,0.139908783,-0.087715651,-0.150665835,-0.004173189,-0.02119119,-0.008247457,0.634601826,-0.211928586,0.130989134,0.212667398,0.04076825,3,1
51,51,0.131377023,-0.18918518,-0.056902881,-0.790796769,-0.512420152,0.059490542,-0.39104693,-0.537841383,-0.003320853,-0.103773245,-0.543051593,-0.180630151,0.145897359,-1.016392636,0.705570125,0.068943662,0.230486594,0.740188596,-0.290532928,-0.323145781,-0.228546308,-0.01895491,-0.352967059,0.206403263,0.191032539,0.04829479,-0.254681402,-0.496814501,0.532196193,0.617647603,-0.423050044,-0.527439087,0.448576375,0.021258983,-0.36590251,0.100635249,0.049492303,-0.09540783,-0.229979737,-0.243414824,-0.063874326,-0.044339928,0.018759993,0.675546421,-0.252868031,0.83518378,-0.618882388,0.586267326,-0.12691578,0.260726927,3,1
